Time,Manipulability,Error
195.42,44.8381,1.22595
195.52,50.2364,1.15888
195.63,55.9301,1.09122
195.73,60.5932,1.03496
195.83,64.4034,0.981763
195.93,67.1196,0.930218
196.031,68.5629,0.881222
196.131,68.7996,0.834988
196.231,67.8457,0.791995
196.331,65.5823,0.750633
196.431,62.0242,0.711733
196.533,57.523,0.674263
196.633,53.0989,0.638954
196.736,47.7935,0.603598
196.838,42.089,0.569128
196.938,36.6241,0.536872
197.039,31.6211,0.506047
197.14,27.2577,0.47775
197.24,23.6225,0.452938
197.341,20.5275,0.430441
197.441,18.0777,0.410756
197.544,16.1765,0.394168
197.644,15.4931,0.385805
197.744,15.5368,0.385691
197.844,15.5483,0.386175
197.944,15.4944,0.386585
198.044,15.4054,0.387563
198.144,15.3595,0.388002
198.244,15.3608,0.38782
198.346,15.2789,0.796194
198.446,14.867,0.788568
198.546,14.25,0.77706
198.646,13.7537,0.767298
198.746,13.5953,0.763145
198.846,13.6748,0.763104
198.946,13.7597,0.763162
199.048,13.8331,0.763194
199.149,13.9086,0.762918
199.25,14.0075,0.762047
199.35,14.1555,0.760147
199.452,14.368,0.757529
199.553,14.4957,0.756286
199.654,14.5819,0.755515
199.755,14.6895,0.754411
199.855,14.9505,0.751165
199.956,15.1863,0.748325
200.056,15.2678,0.747661
200.157,15.3371,0.747187
200.257,15.4513,0.746132
200.357,15.6329,0.744029
200.457,15.7675,0.742421
200.557,15.8029,0.742025
200.657,15.8249,0.741676
200.757,15.8553,0.741401
200.857,15.9059,0.740972
200.958,16.0167,0.740076
201.058,16.2127,0.73804
201.159,16.5247,0.734214
201.259,16.6918,0.732782
201.359,16.8034,0.732222
201.459,16.9176,0.731357
201.559,17.143,0.728807
201.66,17.3754,0.726394
201.761,17.5003,0.725691
201.861,17.6605,0.724547
201.962,18.0019,0.720848
202.063,18.2991,0.717685
202.163,18.4744,0.716557
202.263,18.686,0.714606
202.363,18.9397,0.712123
202.463,19.0733,0.711494
202.563,19.1623,0.711128
202.663,19.2671,0.710312
202.763,19.4589,0.708292
202.864,19.7202,0.705151
202.964,19.8261,0.704366
203.064,19.8841,0.704266
203.167,19.9525,0.704091
203.267,20.0158,0.703815
203.371,20.2178,1.31194
203.471,20.9901,1.32125
203.571,22.0782,1.33391
203.671,23.446,1.34869
203.771,24.9305,1.36275
203.871,26.4126,1.3738
203.971,27.9392,1.3799
204.074,30.1282,1.37903
204.174,33.1984,1.37197
204.274,37.0706,1.35913
204.377,41.9039,1.34186
204.477,47.4049,1.32132
204.577,53.6127,1.29743
204.677,60.4148,1.27082
204.777,67.4393,1.2419
204.877,74.1601,1.21122
204.977,79.9313,1.17929
205.077,83.7884,1.14724
205.177,84.6136,1.08
205.277,81.1712,0.98567
205.377,73.0903,0.901755
205.477,61.4771,0.830831
205.579,49.0059,0.770338
205.683,43.0013,0.705874
205.784,39.3578,0.661282
205.886,36.957,0.636631
205.986,35.558,0.627393
206.087,34.741,0.627168
206.189,34.1659,0.631431
206.29,33.5506,0.635644
206.39,33.0716,0.639554
206.49,32.4483,0.641035
206.59,31.8504,0.641159
206.69,31.3602,0.640623
206.79,31.0826,0.640073
206.89,31.0155,0.64014
206.99,31.006,0.640068
207.09,30.987,0.639802
207.19,30.958,0.639406
207.29,30.911,0.638765
207.39,30.8647,0.63812
207.49,30.8276,0.637614
207.59,30.7833,0.637031
207.69,30.7356,0.636365
207.79,30.6889,0.635742
207.89,30.6075,0.634803
207.99,30.5156,0.633972
208.09,30.4059,0.633171
208.191,30.3208,0.632729
208.292,30.2942,1.42603
208.397,30.5022,1.42544
208.498,30.8916,1.42422
208.598,31.3046,1.42257
208.699,31.6956,1.42057
208.799,31.8545,1.41852
208.9,31.9561,1.41656
209,32.0636,1.40949
209.102,32.2252,1.37504
209.205,32.425,1.33808
209.305,32.5494,1.30146
209.408,32.9389,1.2633
209.508,33.3757,1.16803
209.609,33.257,1.04778
209.709,32.1359,0.942098
209.809,31.2665,0.871638
209.911,31.7393,0.835606
210.011,32.9947,0.823652
210.112,34.253,0.82346
210.213,35.3589,0.829363
210.313,36.2797,0.837588
210.413,36.8761,0.843905
210.514,37.2866,0.848402
210.614,37.2732,0.848297
210.714,36.5836,0.841459
210.814,35.1111,0.827066
210.914,33.0293,0.807608
211.014,30.3645,0.783455
211.114,27.4637,0.757566
211.214,25.1775,0.736626
211.315,23.746,0.722849
211.417,23.0425,0.715726
211.523,22.9629,0.713997
211.625,22.9877,0.713688
211.726,23.0231,0.713699
211.826,23.0874,0.713928
211.927,23.1547,0.714216
212.027,23.207,0.714448
212.128,23.2553,0.714663
212.228,23.2766,0.714777
212.328,23.2843,0.714829
212.428,23.2886,0.714855
212.528,23.2899,0.714867
212.628,23.2907,0.714874
212.73,23.2915,0.714878
212.83,23.2921,0.714885
212.93,23.2926,0.714892
213.03,23.2928,0.714893
213.131,23.2927,0.714895
213.231,23.2929,0.714899
213.337,23.2665,1.34509
213.437,23.0929,1.33867
213.537,22.8409,1.3281
213.637,22.5663,1.31373
213.737,22.2879,1.29626
213.85,21.9741,1.27401
213.95,21.6672,1.2522
214.05,21.3691,1.22865
214.15,21.0464,1.20489
214.251,20.689,1.18178
214.352,20.2665,1.15912
214.458,19.7558,1.12478
214.558,19.204,1.08884
214.657,18.594,1.05215
214.758,17.9217,1.01487
214.858,17.2124,0.977327
214.958,16.4723,0.940669
215.058,15.6736,0.9073
215.158,14.6794,0.879849
215.257,13.3039,0.858703
215.358,11.4764,0.841593
215.46,9.22095,0.824566
215.56,6.96496,0.808176
215.661,5.23783,0.795112
215.761,4.06115,0.786301
215.865,3.37708,0.782422
215.964,3.06536,0.7806
216.066,2.94749,0.781887
216.168,2.9399,0.782551
216.272,2.95148,0.783295
216.374,2.96816,0.78426
216.474,2.9861,0.785319
216.576,3.00425,0.786335
216.675,3.01511,0.786973
216.776,3.01833,0.78717
216.875,3.01822,0.787169
216.975,3.01793,0.787161
217.076,3.01788,0.787162
217.176,3.01791,0.787164
217.275,3.01768,0.787157
217.375,3.01771,0.78716
217.475,3.01757,0.787158
217.575,3.01755,0.787156
217.676,3.01756,0.787157
217.776,3.01753,0.787161
217.876,3.01738,0.787157
217.977,3.01746,0.78716
218.079,3.0174,0.787162
218.179,3.01745,0.787165
218.281,3.01737,0.787164
218.386,3.14241,1.05122
218.486,3.45844,1.02946
218.586,3.86657,0.997776
218.688,4.39288,0.955518
218.79,5.13439,0.904535
218.894,6.10691,0.844595
218.995,7.39111,0.781576
219.097,9.07003,0.710331
219.197,11.0521,0.63816
219.297,13.0194,0.572809
219.397,14.9206,0.522474
219.498,16.536,0.488263
219.598,17.8723,0.465314
219.7,18.8702,0.4501
219.799,19.6442,0.440312
219.9,20.2607,0.432781
220,20.9957,0.427202
220.1,21.5298,0.423981
220.2,21.8071,0.424109
220.3,21.9389,0.423908
220.403,21.9637,0.423441
220.502,21.977,0.423355
220.603,21.9911,0.423296
220.705,22.008,0.4232
220.808,22.0157,0.423174
220.908,22.0246,0.423131
221.008,22.0368,0.423059
221.111,22.043,0.423022
221.21,22.0476,0.422997
221.31,22.0517,0.422974
221.41,22.0547,0.422959
221.511,22.0562,0.422949
221.611,22.0576,0.422942
221.711,22.0583,0.42294
221.812,22.0588,0.42294
221.912,22.0595,0.422938
222.012,22.0596,0.422938
222.113,22.06,0.422937
222.212,22.0604,0.422935
222.312,22.0601,0.422941
222.412,22.0605,0.422939
222.512,22.061,0.422934
222.613,22.0609,0.422937
222.712,22.0611,0.422939
222.812,22.0609,0.42294
222.912,22.0617,0.422932
223.013,22.0614,0.422935
223.115,22.0616,0.422937
223.215,22.0616,0.422938
223.323,22.0238,1.41998
223.423,21.6998,1.42027
223.525,21.2012,1.42096
223.625,20.5882,1.42191
223.725,19.9458,1.42334
223.825,19.2697,1.4253
223.925,18.6262,1.42801
224.027,17.8538,1.43148
224.129,17.0253,1.43591
224.229,16.0881,1.44123
224.331,15.0782,1.44761
224.43,14.0613,1.45498
224.532,13.3168,1.46405
224.633,12.6315,1.47429
224.733,11.8822,1.48525
224.833,11.1897,1.49711
224.934,10.5841,1.50983
225.033,9.9892,1.52267
225.133,9.49342,1.53542
225.233,9.25375,1.54809
225.334,9.19956,1.56013
225.436,9.39563,1.57082
225.536,9.69706,1.58028
225.636,10.1661,1.58843
225.736,10.7082,1.59505
225.836,11.2683,1.60015
225.936,11.8843,1.60295
226.037,12.3207,1.60396
226.137,12.5743,1.60284
226.237,12.8787,1.59884
226.337,13.2955,1.54174
226.439,14.0454,1.4685
226.538,15.1473,1.3769
226.638,16.637,1.27068
226.738,18.6554,1.1708
226.839,20.8194,1.07697
226.941,22.9538,0.994009
227.041,25.6293,0.929323
227.146,29.0972,0.878094
227.245,33.1351,0.838115
227.347,37.4607,0.805208
227.448,41.5938,0.777095
227.55,45.3993,0.746367
227.65,48.7287,0.714274
227.75,51.5297,0.685106
227.851,54.255,0.660568
227.951,57.1446,0.640437
228.052,60.2823,0.621086
228.153,63.6294,0.600529
228.254,67.157,0.57819
228.361,70.6192,0.868962
228.463,72.9568,0.852674
228.565,74.1664,0.831895
228.666,74.2712,0.806188
228.766,73.4943,0.775549
228.866,72.242,0.737892
228.966,70.695,0.690257
229.067,68.734,0.629962
229.167,66.4425,0.554383
229.267,63.9895,0.468085
229.367,62.0678,0.395224
229.467,60.8512,0.341035
229.568,60.1354,0.299956
229.668,59.8428,0.270429
229.768,59.7494,0.249612
229.868,59.7193,0.237452
229.968,59.6576,0.228738
230.069,59.5293,0.2226
230.169,59.3505,0.218398
230.27,59.2418,0.215928
230.371,59.2233,0.215302
230.475,59.2157,0.215139
230.578,59.2079,0.21493
230.679,59.2019,0.214791
230.779,59.1982,0.214695
230.879,59.1961,0.214588
230.979,59.1947,0.214558
231.079,59.1943,0.214546
231.179,59.1935,0.214536
231.279,59.1935,0.214531
231.379,59.1934,0.214526
231.479,59.1929,0.214521
231.579,59.1928,0.214519
231.679,59.1929,0.214515
231.779,59.1926,0.214512
231.88,59.1926,0.214509
231.981,59.1924,0.214505
232.081,59.1923,0.214502
232.195,59.1926,0.214502
232.295,59.1924,0.214499
232.396,59.1922,0.2145
232.499,59.192,0.214494
232.598,59.192,0.214493
232.698,59.1915,0.214489
232.798,59.1919,0.214491
232.898,59.1917,0.214489
232.999,59.1916,0.214487
233.101,59.1914,0.214485
233.204,59.1917,0.21449
233.307,59.1904,1.73205
233.407,59.051,1.73205
233.507,58.5678,1.73205
233.607,57.8654,1.72422
233.707,57.255,1.70826
233.812,56.9476,1.68941
233.912,57.1673,1.66974
234.012,57.5898,1.63594
234.112,57.6978,1.58011
234.213,56.6458,1.51446
234.313,53.4453,1.44567
234.413,47.5395,1.37914
234.515,39.4976,1.31879
234.616,31.6428,1.26891
234.718,25.6797,1.22434
234.82,22.5115,1.1511
234.92,22.4937,1.08379
235.021,26.5041,1.02235
235.121,33.8521,0.965917
235.221,42.7982,0.910883
235.321,52.1056,0.860562
235.421,60.3984,0.817476
235.521,67.0634,0.781699
235.621,72.0336,0.753068
235.721,75.665,0.729773
235.821,78.2176,0.709353
235.922,80.0556,0.689575
236.022,81.4022,0.669818
236.122,82.4551,0.648894
236.224,83.1526,0.627048
236.325,83.2064,0.604888
236.425,83.2419,0.586338
236.525,83.3147,0.570864
236.625,83.1826,0.558048
236.725,82.4584,0.545995
236.825,81.4194,0.536058
236.925,80.1737,0.527117
237.025,78.9835,0.520924
237.125,77.5807,0.514198
237.225,76.7362,0.510976
237.325,76.3892,0.510839
237.425,75.9761,0.509931
237.527,75.9342,0.510257
237.629,75.9519,0.510546
237.732,75.9561,0.510654
237.832,75.9602,0.510717
237.932,75.96,0.510749
238.032,75.9562,0.51077
238.132,75.9523,0.510808
238.236,75.9491,0.510809
238.343,76.1501,1.41545
238.445,77.1199,1.41513
238.547,78.8473,1.41466
238.647,80.9845,1.41431
238.747,83.621,1.41424
238.847,86.5945,1.41466
238.952,90.0341,1.41582
239.055,93.5892,1.41778
239.156,97.0445,1.42048
239.256,100.265,1.38098
239.356,103.234,1.32258
239.456,105.977,1.26481
239.556,108.533,1.21038
239.656,110.65,1.16263
239.756,112.045,1.12692
239.856,112.159,1.10522
239.96,110.288,1.09043
240.06,107.472,1.07707
240.161,102.755,1.06531
240.262,95.5241,1.05583
240.362,86.2893,1.04914
