Time,Manipulability,Error
196.785,45.0141,1.25929
196.885,43.7943,1.25148
196.989,42.5522,1.24379
197.09,41.3889,1.23684
197.19,40.2895,1.23041
197.291,39.1691,1.2236
197.391,38.0929,1.21689
197.492,37.0669,1.21052
197.592,36.0715,1.20437
197.692,35.1602,1.1989
197.792,34.2386,1.19331
197.911,33.5566,0.784865
198.012,33.0838,0.78386
198.112,32.586,0.781473
198.212,32.0222,0.777893
198.314,31.4677,0.774068
198.416,31.1868,0.772473
198.516,31.0166,0.771703
198.616,30.8484,0.770761
198.716,30.7186,0.769937
198.816,30.6278,0.76933
198.916,30.5457,0.768732
199.016,30.4681,0.76813
199.116,30.4152,0.767731
199.216,30.3774,0.767457
199.317,30.3525,0.767273
199.417,30.3377,0.767171
199.519,30.3247,0.767077
199.62,30.315,0.767017
199.72,30.3091,0.766985
199.82,30.3037,0.76696
199.92,30.3021,0.766967
200.02,30.301,0.766965
200.121,30.3006,0.76697
200.221,30.3007,0.766979
200.322,30.3008,0.766988
200.422,30.3004,0.76699
200.522,30.3008,0.766999
200.623,30.3008,0.767004
200.723,30.3009,0.76701
200.824,30.301,0.767014
200.924,30.3011,0.767018
201.024,30.301,0.767019
201.124,30.301,0.76702
201.225,30.3008,0.767019
201.325,30.3008,0.767021
201.425,30.3004,0.767019
201.525,30.3006,0.767021
201.626,30.3003,0.767018
201.726,30.3007,0.767023
201.826,30.3008,0.767023
201.926,30.2999,0.767017
202.026,30.3,0.767018
202.126,30.3003,0.767021
202.226,30.3004,0.767023
202.327,30.3005,0.767023
202.427,30.3003,0.767023
202.527,30.3003,0.767022
202.628,30.3,0.76702
202.728,30.3001,0.767021
202.835,30.3368,1.07604
202.936,33.5581,1.07912
203.038,38.1012,1.07893
203.139,42.4886,1.07765
203.24,46.5878,1.07581
203.344,50.4294,1.07337
203.448,53.8776,1.07088
203.55,56.8555,1.0684
203.65,59.3593,1.06572
203.753,61.4651,1.06294
203.855,63.1578,1.06002
203.955,64.4553,1.05733
204.057,65.4979,1.05003
204.157,66.2394,1.02597
204.258,66.7147,1.00409
204.359,66.9476,0.984905
204.46,67.0061,0.967882
204.56,66.9558,0.952604
204.66,66.8288,0.938722
204.76,66.6487,0.926749
204.86,66.4073,0.915667
204.96,66.1092,0.90537
205.06,65.7614,0.896195
205.161,65.3631,0.887362
205.261,64.9408,0.879858
205.361,64.4861,0.87241
205.461,64.0072,0.865723
205.561,63.5472,0.859557
205.661,63.0565,0.853714
205.762,62.5776,0.848355
205.862,62.0753,0.842973
205.964,61.5979,0.838259
206.064,61.117,0.833634
206.164,60.6629,0.82934
206.264,60.2049,0.8254
206.367,59.7597,0.821525
206.466,59.2961,0.817633
206.566,58.8465,0.814131
206.666,58.4116,0.810878
206.766,57.9893,0.807848
206.866,57.5951,0.804979
206.966,57.1929,0.802239
207.066,56.8034,0.799781
207.167,56.4296,0.797101
207.268,56.0309,0.79446
207.368,55.6234,0.791827
207.468,55.281,0.789757
207.569,54.9218,0.787637
207.669,54.5588,0.785792
207.77,54.2458,0.784102
207.881,53.5481,1.41566
207.986,53.3337,1.38292
208.089,53.3546,1.33696
208.189,53.4723,1.29763
208.289,53.672,1.2638
208.39,53.9294,1.23454
208.492,54.2984,1.2091
208.592,54.7571,1.18791
208.692,55.2923,1.16975
208.793,55.9172,1.1542
208.893,56.6243,1.1411
208.992,57.3562,1.12986
209.092,58.1366,1.12053
209.192,58.9009,1.11268
209.292,59.6344,1.10615
209.392,60.389,1.10081
209.493,61.1081,1.09635
209.592,61.8078,1.0928
209.694,62.4216,1.08982
209.796,62.9992,1.08758
209.897,63.5803,1.08608
209.999,64.0918,1.085
210.099,64.5149,1.08428
210.2,64.9301,1.0839
210.3,65.3134,1.08377
210.4,65.6463,1.08408
210.5,65.9395,1.08481
210.6,66.2134,1.08576
210.701,66.4447,1.08693
210.801,66.6564,1.08828
210.912,66.905,1.09006
211.011,67.1008,1.09188
211.111,67.2577,1.0939
211.211,67.4517,1.09609
211.311,67.6905,1.09849
211.411,67.9366,1.09866
211.511,68.2041,1.07702
211.611,68.4227,1.05713
211.713,68.538,1.03876
211.814,68.6764,1.02187
211.916,68.8157,1.00649
212.017,68.942,0.992327
212.117,69.1247,0.978729
212.219,69.2688,0.966312
212.319,69.3802,0.954262
212.421,69.4569,0.942655
212.522,69.5019,0.931662
212.625,69.5267,0.920798
212.726,69.559,0.910556
212.826,69.6205,1.23045
212.936,70.0198,1.20495
213.038,69.1839,1.16932
213.138,67.7408,1.11548
213.239,66.1726,1.05536
213.34,64.8308,1.00828
213.441,63.6523,0.9718
213.542,62.6466,0.942972
213.646,61.826,0.919078
213.747,61.0494,0.900367
213.849,60.3587,0.884699
213.95,59.7701,0.871342
214.05,59.2633,0.859254
214.15,58.7411,0.848059
214.25,58.1289,0.837497
214.35,57.4244,0.827141
214.452,56.6775,0.817102
214.552,55.8609,0.807449
214.652,55.1342,0.798036
214.753,54.406,0.788627
214.853,53.5481,0.779549
214.953,52.641,0.77064
215.055,51.6387,0.761769
215.155,50.7092,0.753685
215.255,49.7835,0.745979
215.355,48.8133,0.738563
215.455,47.8954,0.731757
215.555,46.9048,0.725105
215.655,45.9318,0.71926
215.755,44.835,0.713263
215.863,43.5072,0.706879
215.963,42.259,0.701397
216.064,40.9651,0.696135
216.164,39.7129,0.691609
216.264,38.4527,0.687493
216.364,37.1813,0.683998
216.464,35.9046,0.680957
216.564,34.6723,0.678682
216.665,33.4815,0.676501
216.765,32.3183,0.674961
216.865,31.1556,0.673974
216.965,29.9972,0.673431
217.065,29.9202,0.672096
217.165,30.0632,0.670806
217.265,29.9766,0.670475
217.365,29.9163,0.66992
217.465,30.0106,0.669496
217.565,30.0476,0.669258
217.665,29.9228,0.669289
217.767,29.9293,0.669099
217.873,29.7954,1.16453
217.974,29.9457,1.11496
218.074,29.978,1.05801
218.174,29.9081,1.00475
218.274,30.0985,0.959288
218.377,29.9724,0.918264
218.477,30.0034,0.883499
218.577,30.0266,0.855156
218.677,29.962,0.83186
218.779,29.9628,0.812489
218.88,29.9424,0.796355
218.98,30.0785,0.783308
219.08,30.0676,0.77218
219.18,30.0519,0.762275
219.28,30.03,0.753687
219.381,30.0447,0.745852
219.481,30.0447,0.738771
219.581,30.0582,0.732399
219.681,29.9276,0.726338
219.781,29.9102,0.721246
219.881,29.9229,0.716537
219.987,30.0549,0.712182
220.087,29.9225,0.707897
220.187,29.9443,0.704525
220.287,30.0628,0.701184
220.387,29.9241,0.69755
220.488,29.9727,0.694554
220.588,29.9665,0.692158
220.688,30.077,0.68976
220.789,29.9719,0.687161
220.889,29.9269,0.685041
220.989,29.9996,0.683066
221.089,30.08,0.681152
221.189,29.9972,0.679061
221.289,29.9439,0.677384
221.389,30.0247,0.675884
221.49,30.0805,0.674222
221.591,29.99,0.672571
221.693,29.9344,0.671117
221.795,30.0137,0.669854
221.895,30.078,0.66858
221.995,29.9473,0.667368
222.096,30.0468,0.666627
222.197,30.0592,0.665363
222.3,29.9499,0.664343
222.401,30.0495,0.663673
222.502,30.0683,0.662425
222.603,29.9746,0.661415
222.703,29.9361,0.66052
222.803,29.978,0.659915
222.907,30.0265,1.43314
223.007,30.1058,1.43783
223.107,30.0479,1.44368
223.209,30.0734,1.4497
223.31,30.0016,1.4554
223.411,30.1347,1.46065
223.514,30.2146,1.4655
223.614,30.1139,1.46968
223.714,30.0727,1.47341
223.814,30.1755,1.47699
223.916,30.0696,1.47996
224.016,30.1264,1.48249
224.117,30.1204,1.4848
224.217,30.0239,1.48698
224.317,30.2046,1.48918
224.417,30.1082,1.49125
224.517,30.0132,1.49323
224.618,30.1219,1.49522
224.718,30.0538,1.49684
224.821,30.0054,1.49811
224.921,30.0924,1.49932
225.021,30.0621,1.5003
225.122,30.0347,1.50124
225.225,30.0077,1.50205
225.326,30.0397,1.50276
225.428,30.0629,1.50342
225.531,30.0662,1.50394
225.633,30.091,1.50426
225.733,30.0505,1.50441
225.835,29.9902,1.50431
225.937,30.1017,1.50383
226.037,29.9813,1.50282
226.137,30.1435,1.50122
226.238,29.9294,1.49916
226.337,30.0478,1.49728
226.438,30.0963,1.495
226.539,30.08,1.49245
226.64,30.0654,1.48965
226.74,30.0423,1.48648
226.84,30.0456,1.44874
226.94,29.9659,1.38992
227.04,29.9672,1.33758
227.14,30.0188,1.29164
227.242,30.0802,1.25149
227.341,30.0722,1.21762
227.441,30.0746,1.18851
227.543,30.0411,1.16341
227.642,30.0566,1.14221
227.743,29.9944,1.12453
227.849,30.3094,1.39881
227.949,30.5265,1.39529
228.052,31.1045,1.37697
228.152,31.8781,1.35941
228.252,32.8165,1.34448
228.353,33.9404,1.33228
228.453,34.9269,1.32259
228.553,35.8685,1.31503
228.654,36.7391,1.30866
228.755,37.6372,1.30278
228.856,38.4278,1.29798
228.956,39.216,1.29396
229.062,39.9791,1.2904
229.163,40.688,1.28751
229.264,41.4408,1.28457
229.365,42.0673,1.28162
229.465,42.6439,1.27868
229.565,43.1349,1.27616
229.665,43.6645,1.27376
229.765,44.2171,1.27144
229.865,44.8139,1.26921
229.966,45.3643,1.2671
230.066,45.9035,1.26534
230.166,46.3796,1.26353
230.266,46.7916,1.26166
230.367,47.1759,1.25979
230.466,47.5508,1.25804
230.566,47.9125,1.25647
230.666,48.2542,1.25516
230.766,48.5841,1.25395
230.868,48.887,1.25281
230.969,49.1544,1.25176
231.073,49.3938,1.25092
231.173,49.6025,1.25012
231.275,49.8445,1.24937
231.375,50.0701,1.24859
231.475,50.2774,1.24783
231.575,50.4433,1.24694
231.676,50.6008,1.24598
231.776,50.748,1.24508
231.876,50.8438,1.24437
231.976,50.9435,1.24371
232.078,51.0349,1.24332
232.179,51.1219,1.24309
232.28,51.2186,1.24286
232.379,51.2925,1.24269
232.479,51.3309,1.24237
232.581,51.357,1.24189
232.681,51.3767,1.24149
232.781,51.3893,1.24123
232.888,49.809,1.41339
232.991,47.2236,1.35166
233.094,44.6841,1.28781
233.194,40.9484,1.23874
233.299,35.9643,1.20183
233.405,30.4936,1.1154
233.507,28.3212,1.02448
233.611,27.4619,0.958935
233.711,26.6005,0.913044
233.83,25.9148,0.875355
233.932,25.3367,0.853241
234.033,24.9567,0.837257
234.136,24.8039,0.823963
234.236,24.8051,0.812605
234.337,24.9181,0.802741
234.439,25.0576,0.793556
234.546,25.1937,0.784762
234.647,25.2965,0.777473
234.748,25.4499,0.770697
234.848,25.6395,0.764261
234.948,25.9212,0.758234
235.049,26.3001,0.75244
235.152,26.6982,0.746978
235.252,27.1137,0.741932
235.353,27.6486,0.737297
235.453,28.2694,0.733445
235.554,29.0344,0.729909
235.655,29.9774,0.726354
235.755,29.7918,0.722515
235.855,30.0597,0.718581
235.955,29.955,0.714323
236.059,29.8249,0.710132
236.16,30.1166,0.706532
236.26,30.0019,0.703051
236.36,29.9532,0.699927
236.461,29.8801,0.697294
236.561,29.9199,0.694909
236.661,30.0193,0.691949
236.762,30.0895,0.688905
236.862,30.1129,0.685779
236.963,30.0838,0.682999
237.063,30.0014,0.680544
237.165,29.9432,0.677936
237.266,29.872,0.675525
237.366,30.0531,0.673806
237.467,30.1171,0.672103
237.567,30.0988,0.670431
237.667,29.9925,0.668721
237.767,29.9276,0.666441
237.874,31.152,1.49376
237.976,32.1688,1.4956
238.076,33.2522,1.49924
238.176,34.4396,1.5035
238.276,35.7884,1.50774
238.376,37.2117,1.51182
238.476,38.9201,1.51559
238.576,41.0295,1.51879
238.677,43.4083,1.52148
238.778,45.9527,1.48928
238.878,48.4791,1.45145
238.979,51.0328,1.41565
239.079,53.5566,1.38321
239.184,56.1766,1.3524
239.284,58.6482,1.32536
239.384,61.1252,1.30062
239.484,63.7093,1.27762
239.585,66.2109,1.25696
239.685,68.8117,1.23741
239.785,71.1928,1.22018
239.885,73.2159,1.20815
239.99,75.3592,1.19657
240.091,77.5674,1.18652
240.192,79.9816,1.17557
240.292,82.7817,1.16268
240.397,85.7793,1.14968
240.498,88.7567,1.13851
240.599,91.641,1.1286
240.699,94.3412,1.11989
240.799,96.9917,1.11225
240.899,99.5969,1.10559
240.999,102,1.09987
241.099,104.299,1.09524
241.199,106.427,1.09138
241.299,108.362,1.088
241.399,110.088,1.08494
241.499,111.611,1.08219
241.599,112.915,1.07969
241.7,114.033,1.07745
241.801,114.95,1.07549
241.901,115.672,1.07376
242.002,116.198,1.07217
242.102,116.519,1.07081
242.202,116.632,1.06968
242.302,116.508,1.06881
242.402,116.075,1.06831
242.503,115.303,1.06829
242.603,114.249,1.06837
242.703,112.951,1.06851
242.803,111.447,1.06877
242.909,110.718,1.4158
243.009,110.462,1.41814
243.111,109.823,1.42138
243.211,108.802,1.4245
243.311,107.515,1.42709
243.413,105.925,1.42913
243.513,104.195,1.40728
243.613,102.322,1.36083
243.714,100.278,1.32117
243.815,98.2373,1.28787
243.915,96.2831,1.26079
244.018,94.4286,1.23722
244.119,92.5503,1.21784
244.224,90.6787,1.20126
244.327,88.8105,1.18762
244.429,86.9155,1.17646
244.542,85.1017,1.16643
244.645,83.5005,1.13102
244.747,82.0285,1.0758
244.847,80.7085,1.02763
244.947,79.4683,0.984707
245.047,78.2504,0.947383
245.147,77.0829,0.914693
245.247,76.0183,0.886911
245.347,75.0699,0.862194
245.447,74.1506,0.840281
245.547,73.2673,0.821189
245.647,72.3677,0.803622
245.747,71.5311,0.788423
245.848,70.7769,0.774598
245.948,70.1071,0.762494
246.051,69.4896,0.750992
246.152,68.9315,0.740362
246.252,68.3624,0.729949
246.352,67.8541,0.720177
246.452,67.5066,0.711624
246.552,67.2661,0.703597
246.654,67.0912,0.696005
246.755,66.9565,0.688533
246.856,66.7701,0.681608
246.956,66.6024,0.674993
247.058,66.4278,0.668526
247.158,66.3112,0.662001
247.258,66.1745,0.656232
